timestamp,open,high,low,close,volume
2026-04-07T01:45:00Z,1.15307,1.15314,1.15298,1.15298,389
2026-04-07T01:50:00Z,1.15299,1.15302,1.15272,1.15279,442
2026-04-07T01:55:00Z,1.15278,1.15302,1.15274,1.15302,359
2026-04-07T02:00:00Z,1.15302,1.15304,1.15288,1.15288,398
2026-04-07T02:05:00Z,1.15289,1.15296,1.15242,1.1527,608
2026-04-07T02:10:00Z,1.1527,1.15286,1.15264,1.15271,305
2026-04-07T02:15:00Z,1.15272,1.15272,1.15258,1.15264,289
2026-04-07T02:20:00Z,1.15264,1.15296,1.15259,1.15284,276
2026-04-07T02:25:00Z,1.15284,1.15297,1.1528,1.15294,241
2026-04-07T02:30:00Z,1.15294,1.15298,1.15284,1.15296,274
2026-04-07T02:35:00Z,1.15294,1.15304,1.15292,1.15304,137
2026-04-07T02:40:00Z,1.15304,1.15308,1.153,1.15304,131
2026-04-07T02:45:00Z,1.15305,1.1532,1.153,1.15318,196
2026-04-07T02:50:00Z,1.15318,1.1532,1.15297,1.15298,144
2026-04-07T02:55:00Z,1.15298,1.15303,1.1529,1.15298,150
2026-04-07T03:00:00Z,1.15298,1.15319,1.15298,1.15312,187
2026-04-07T03:05:00Z,1.1531,1.15314,1.15298,1.15308,229
2026-04-07T03:10:00Z,1.15309,1.15322,1.15305,1.15306,154
2026-04-07T03:15:00Z,1.15305,1.1531,1.15288,1.1529,239
2026-04-07T03:20:00Z,1.1529,1.15308,1.15289,1.15304,267
2026-04-07T03:25:00Z,1.15304,1.15312,1.15294,1.1531,231
2026-04-07T03:30:00Z,1.15309,1.15316,1.15308,1.15314,214
2026-04-07T03:35:00Z,1.15313,1.15326,1.15305,1.15326,167
2026-04-07T03:40:00Z,1.15325,1.15342,1.15324,1.15342,209
2026-04-07T03:45:00Z,1.15341,1.15346,1.1534,1.15343,151
2026-04-07T03:50:00Z,1.15342,1.15347,1.15334,1.15336,179
2026-04-07T03:55:00Z,1.15336,1.15349,1.15336,1.15346,120
2026-04-07T04:00:00Z,1.15346,1.15361,1.15341,1.15346,238
2026-04-07T04:05:00Z,1.15346,1.15346,1.1533,1.15338,278
2026-04-07T04:10:00Z,1.15338,1.15352,1.15334,1.15336,179
2026-04-07T04:15:00Z,1.15337,1.15344,1.15334,1.15339,182
2026-04-07T04:20:00Z,1.1534,1.15346,1.15335,1.15344,150
2026-04-07T04:25:00Z,1.15342,1.1535,1.1534,1.15346,209
2026-04-07T04:30:00Z,1.15346,1.15364,1.15346,1.15362,287
2026-04-07T04:35:00Z,1.15363,1.15363,1.15343,1.15344,167
2026-04-07T04:40:00Z,1.15344,1.1536,1.15344,1.15359,133
2026-04-07T04:45:00Z,1.15358,1.15383,1.15356,1.15378,227
2026-04-07T04:50:00Z,1.15382,1.15389,1.15372,1.15378,149
2026-04-07T04:55:00Z,1.1538,1.15389,1.15378,1.15383,185
2026-04-07T05:00:00Z,1.15385,1.15398,1.1537,1.15384,273
2026-04-07T05:05:00Z,1.15384,1.15394,1.15374,1.15376,235
2026-04-07T05:10:00Z,1.15376,1.15384,1.15374,1.15374,195
2026-04-07T05:15:00Z,1.15373,1.15384,1.15372,1.15382,182
2026-04-07T05:20:00Z,1.15384,1.15396,1.15362,1.15364,327
2026-04-07T05:25:00Z,1.15364,1.15376,1.15354,1.15364,427
2026-04-07T05:30:00Z,1.15364,1.1537,1.15344,1.15358,547
2026-04-07T05:35:00Z,1.15356,1.15378,1.15355,1.15377,287
2026-04-07T05:40:00Z,1.15376,1.15377,1.15305,1.15306,538
2026-04-07T05:45:00Z,1.15304,1.15322,1.15302,1.15314,393
2026-04-07T05:50:00Z,1.15314,1.15335,1.15314,1.15331,379
2026-04-07T05:55:00Z,1.1533,1.15358,1.15328,1.15354,303
2026-04-07T06:00:00Z,1.15355,1.1537,1.15341,1.15364,643
2026-04-07T06:05:00Z,1.15363,1.15381,1.1536,1.15365,327
2026-04-07T06:10:00Z,1.15363,1.15366,1.15344,1.15352,385
2026-04-07T06:15:00Z,1.15351,1.15352,1.15331,1.15334,380
2026-04-07T06:20:00Z,1.15333,1.1534,1.15328,1.15338,398
2026-04-07T06:25:00Z,1.15339,1.15394,1.15338,1.15374,577
2026-04-07T06:30:00Z,1.15376,1.15394,1.15368,1.1539,593
2026-04-07T06:35:00Z,1.15389,1.15422,1.15387,1.15416,607
2026-04-07T06:40:00Z,1.15418,1.15456,1.15416,1.15444,642
2026-04-07T06:45:00Z,1.15442,1.15444,1.15411,1.15424,715
2026-04-07T06:50:00Z,1.15424,1.15444,1.15418,1.15424,554
2026-04-07T06:55:00Z,1.15424,1.15449,1.1541,1.15447,465
2026-04-07T07:00:00Z,1.15448,1.15456,1.15422,1.15428,738
2026-04-07T07:05:00Z,1.15427,1.15427,1.15368,1.154,614
2026-04-07T07:10:00Z,1.15401,1.15414,1.15378,1.15414,469
2026-04-07T07:15:00Z,1.15413,1.15438,1.15398,1.15422,597
2026-04-07T07:20:00Z,1.15423,1.15438,1.15407,1.15436,475
2026-04-07T07:25:00Z,1.15437,1.15444,1.15386,1.15387,448
2026-04-07T07:30:00Z,1.15388,1.1542,1.15388,1.15412,474
2026-04-07T07:35:00Z,1.15414,1.15448,1.15414,1.15448,394
2026-04-07T07:40:00Z,1.15446,1.15448,1.15421,1.15446,387
2026-04-07T07:45:00Z,1.15445,1.1546,1.15434,1.15447,490
2026-04-07T07:50:00Z,1.15446,1.15448,1.15416,1.15416,397
2026-04-07T07:55:00Z,1.15414,1.15435,1.154,1.15428,463
2026-04-07T08:00:00Z,1.15425,1.15671,1.1542,1.15501,2919
2026-04-07T08:05:00Z,1.155,1.15566,1.15484,1.15546,1471
2026-04-07T08:10:00Z,1.15546,1.1568,1.15536,1.1566,1763
2026-04-07T08:15:00Z,1.1566,1.1566,1.1559,1.15623,1317
2026-04-07T08:20:00Z,1.15622,1.1566,1.15604,1.15614,1304
2026-04-07T08:25:00Z,1.15614,1.15624,1.15574,1.15613,1040
2026-04-07T08:30:00Z,1.15614,1.1566,1.15594,1.15633,1050
2026-04-07T08:35:00Z,1.15634,1.15662,1.1563,1.15655,1143
2026-04-07T08:40:00Z,1.15654,1.15686,1.15616,1.15675,996
2026-04-07T08:45:00Z,1.15674,1.15705,1.15646,1.15656,1053
2026-04-07T08:50:00Z,1.15654,1.15702,1.15651,1.15696,736
2026-04-07T08:55:00Z,1.15695,1.15756,1.15689,1.15737,986
2026-04-07T09:00:00Z,1.15735,1.15756,1.1571,1.15712,756
2026-04-07T09:05:00Z,1.15712,1.15727,1.15697,1.1571,735
2026-04-07T09:10:00Z,1.15709,1.1572,1.15694,1.15695,525
2026-04-07T09:15:00Z,1.15694,1.1572,1.15676,1.1572,778
2026-04-07T09:20:00Z,1.1572,1.15737,1.15702,1.15716,563
2026-04-07T09:25:00Z,1.15716,1.15719,1.15656,1.15688,972
2026-04-07T09:30:00Z,1.15688,1.15729,1.1568,1.15726,708
2026-04-07T09:35:00Z,1.15726,1.15728,1.15692,1.15693,624
2026-04-07T09:40:00Z,1.15693,1.15694,1.1566,1.1566,672
2026-04-07T09:45:00Z,1.15661,1.15661,1.15635,1.15645,662
2026-04-07T09:50:00Z,1.15647,1.15654,1.15632,1.15638,488
2026-04-07T09:55:00Z,1.15638,1.15645,1.15623,1.15629,416
2026-04-07T10:00:00Z,1.15628,1.15638,1.15602,1.15619,603
2026-04-07T10:05:00Z,1.15617,1.15634,1.15512,1.15584,1600
2026-04-07T10:10:00Z,1.15582,1.15616,1.15548,1.15608,1867
2026-04-07T10:15:00Z,1.15608,1.15628,1.15584,1.15594,807
2026-04-07T10:20:00Z,1.15594,1.15594,1.15544,1.15548,775
2026-04-07T10:25:00Z,1.15548,1.15564,1.15458,1.15552,2859
2026-04-07T10:30:00Z,1.15552,1.15568,1.15544,1.15568,934
2026-04-07T10:35:00Z,1.15569,1.15588,1.15542,1.15552,982
2026-04-07T10:40:00Z,1.1555,1.15555,1.15472,1.1553,1564
2026-04-07T10:45:00Z,1.1553,1.15534,1.15494,1.15494,1095
2026-04-07T10:50:00Z,1.15495,1.15516,1.15482,1.15492,819
2026-04-07T10:55:00Z,1.15491,1.15546,1.15491,1.15543,944
2026-04-07T11:00:00Z,1.15543,1.15543,1.15506,1.15506,729
2026-04-07T11:05:00Z,1.15508,1.15522,1.15488,1.15498,620
2026-04-07T11:10:00Z,1.15497,1.155,1.15482,1.1549,492
2026-04-07T11:15:00Z,1.1549,1.15524,1.1549,1.15518,579
2026-04-07T11:20:00Z,1.15519,1.15546,1.15509,1.15528,628
2026-04-07T11:25:00Z,1.15529,1.15567,1.15528,1.15541,566
2026-04-07T11:30:00Z,1.1554,1.1554,1.15508,1.15525,395
2026-04-07T11:35:00Z,1.15526,1.15598,1.15521,1.1556,1134
2026-04-07T11:40:00Z,1.1556,1.15621,1.15546,1.1562,657
2026-04-07T11:45:00Z,1.1562,1.1562,1.15584,1.15585,475
2026-04-07T11:50:00Z,1.15584,1.15584,1.15572,1.15575,514
2026-04-07T11:55:00Z,1.15574,1.15602,1.15567,1.15602,441
2026-04-07T12:00:00Z,1.15602,1.15619,1.15592,1.15607,409
2026-04-07T12:05:00Z,1.15608,1.15662,1.15542,1.15566,2308
2026-04-07T12:10:00Z,1.15567,1.15578,1.15543,1.15561,1028
2026-04-07T12:15:00Z,1.1556,1.15616,1.1554,1.15601,1248
2026-04-07T12:20:00Z,1.156,1.15646,1.15596,1.15598,1290
2026-04-07T12:25:00Z,1.15597,1.15624,1.15597,1.15612,464
2026-04-07T12:30:00Z,1.15612,1.15643,1.15602,1.1563,564
2026-04-07T12:35:00Z,1.15628,1.15664,1.15616,1.1566,608
2026-04-07T12:40:00Z,1.15658,1.15672,1.1564,1.15646,543
2026-04-07T12:45:00Z,1.15646,1.15651,1.15592,1.15593,478
2026-04-07T12:50:00Z,1.15592,1.1565,1.15576,1.15635,626
2026-04-07T12:55:00Z,1.15634,1.15698,1.15603,1.15606,1436
2026-04-07T13:00:00Z,1.15604,1.15644,1.15594,1.15631,838
2026-04-07T13:05:00Z,1.1563,1.15648,1.15614,1.15618,908
2026-04-07T13:10:00Z,1.15618,1.15634,1.15596,1.1563,1160
2026-04-07T13:15:00Z,1.15631,1.15644,1.15606,1.1563,849
2026-04-07T13:20:00Z,1.15631,1.15648,1.15626,1.15642,574
2026-04-07T13:25:00Z,1.15642,1.1565,1.15592,1.15597,838
2026-04-07T13:30:00Z,1.15598,1.1562,1.1556,1.15588,1356
2026-04-07T13:35:00Z,1.15588,1.1564,1.15578,1.15586,1264
2026-04-07T13:40:00Z,1.15584,1.15613,1.15572,1.15602,969
2026-04-07T13:45:00Z,1.15603,1.15648,1.15596,1.15644,702
2026-04-07T13:50:00Z,1.15643,1.15648,1.15616,1.15642,886
2026-04-07T13:55:00Z,1.15642,1.1565,1.15628,1.15638,761
2026-04-07T14:00:00Z,1.15637,1.1565,1.1559,1.156,1107
2026-04-07T14:05:00Z,1.15599,1.15666,1.15596,1.15632,1111
2026-04-07T14:10:00Z,1.15632,1.15644,1.15602,1.15621,828
2026-04-07T14:15:00Z,1.15622,1.15628,1.15584,1.15626,874
2026-04-07T14:20:00Z,1.15627,1.1573,1.15624,1.15706,1341
2026-04-07T14:25:00Z,1.15706,1.15734,1.15695,1.15726,1069
2026-04-07T14:30:00Z,1.15726,1.15786,1.15713,1.15776,1164
2026-04-07T14:35:00Z,1.15776,1.15813,1.15734,1.1578,1600
2026-04-07T14:40:00Z,1.1578,1.158,1.15768,1.15786,978
2026-04-07T14:45:00Z,1.15786,1.15836,1.1575,1.15779,1783
2026-04-07T14:50:00Z,1.1578,1.15796,1.1575,1.1575,1062
2026-04-07T14:55:00Z,1.15751,1.15763,1.15711,1.1572,1365
2026-04-07T15:00:00Z,1.1572,1.15735,1.15698,1.15717,1317
2026-04-07T15:05:00Z,1.15716,1.15716,1.1566,1.15664,1115
2026-04-07T15:10:00Z,1.15664,1.1571,1.1566,1.15705,961
2026-04-07T15:15:00Z,1.15704,1.15786,1.15694,1.15748,1880
2026-04-07T15:20:00Z,1.15748,1.15748,1.15702,1.15719,956
2026-04-07T15:25:00Z,1.1572,1.15758,1.15719,1.15742,1049
2026-04-07T15:30:00Z,1.15743,1.15751,1.15718,1.15724,765
2026-04-07T15:35:00Z,1.15723,1.15752,1.15722,1.15728,688
2026-04-07T15:40:00Z,1.15727,1.15734,1.15678,1.15682,619
2026-04-07T15:45:00Z,1.15684,1.15709,1.1568,1.15704,577
2026-04-07T15:50:00Z,1.15704,1.15753,1.15692,1.15738,723
2026-04-07T15:55:00Z,1.15736,1.15783,1.1571,1.1571,1373
2026-04-07T16:00:00Z,1.15713,1.15797,1.15708,1.15768,2089
2026-04-07T16:05:00Z,1.15768,1.15784,1.15751,1.15753,1112
2026-04-07T16:10:00Z,1.15752,1.15758,1.15732,1.15752,800
2026-04-07T16:15:00Z,1.15751,1.15756,1.15716,1.15729,698
2026-04-07T16:20:00Z,1.15728,1.15786,1.15712,1.15737,1601
2026-04-07T16:25:00Z,1.15737,1.15767,1.1572,1.15754,1456
2026-04-07T16:30:00Z,1.15753,1.15776,1.15748,1.15764,848
2026-04-07T16:35:00Z,1.15764,1.15774,1.15737,1.15747,537
2026-04-07T16:40:00Z,1.15747,1.15759,1.15738,1.1575,451
2026-04-07T16:45:00Z,1.1575,1.1577,1.1575,1.15752,421
2026-04-07T16:50:00Z,1.15754,1.15754,1.157,1.15704,651
2026-04-07T16:55:00Z,1.15702,1.15718,1.15698,1.15716,533
2026-04-07T17:00:00Z,1.15716,1.15754,1.1571,1.15747,763
2026-04-07T17:05:00Z,1.15748,1.15751,1.15698,1.15698,573
2026-04-07T17:10:00Z,1.15698,1.15708,1.15679,1.15704,472
2026-04-07T17:15:00Z,1.15702,1.15704,1.15675,1.1568,401
2026-04-07T17:20:00Z,1.1568,1.15684,1.15664,1.15682,446
2026-04-07T17:25:00Z,1.15681,1.15688,1.15666,1.15686,403
2026-04-07T17:30:00Z,1.15686,1.15734,1.15686,1.15731,690
2026-04-07T17:35:00Z,1.15732,1.15796,1.15731,1.1577,1490
2026-04-07T17:40:00Z,1.15768,1.15774,1.15754,1.15758,686
2026-04-07T17:45:00Z,1.15759,1.15764,1.15734,1.15759,672
2026-04-07T17:50:00Z,1.1576,1.15792,1.15756,1.15778,408
2026-04-07T17:55:00Z,1.1578,1.15782,1.15757,1.15776,442
2026-04-07T18:00:00Z,1.15777,1.15798,1.15773,1.15776,651
2026-04-07T18:05:00Z,1.15776,1.15785,1.15771,1.15778,400
2026-04-07T18:10:00Z,1.15779,1.15796,1.15774,1.15795,382
2026-04-07T18:15:00Z,1.15793,1.15798,1.15784,1.15797,337
2026-04-07T18:20:00Z,1.15798,1.1583,1.15797,1.15822,602
2026-04-07T18:25:00Z,1.15821,1.15826,1.15806,1.15822,546
2026-04-07T18:30:00Z,1.15822,1.15831,1.1581,1.15824,419
2026-04-07T18:35:00Z,1.15824,1.15828,1.15788,1.1579,385
2026-04-07T18:40:00Z,1.15789,1.1579,1.15767,1.15778,376
2026-04-07T18:45:00Z,1.15776,1.15777,1.15754,1.1577,448
2026-04-07T18:50:00Z,1.15771,1.15771,1.15744,1.15744,396
2026-04-07T18:55:00Z,1.15744,1.1576,1.15716,1.15748,706
2026-04-07T19:00:00Z,1.15747,1.15764,1.15734,1.15752,550
2026-04-07T19:05:00Z,1.15752,1.15796,1.15731,1.1575,1115
2026-04-07T19:10:00Z,1.1575,1.1578,1.1575,1.15768,619
2026-04-07T19:15:00Z,1.15769,1.15899,1.15765,1.15886,2137
2026-04-07T19:20:00Z,1.15884,1.15908,1.15839,1.15854,2120
2026-04-07T19:25:00Z,1.15854,1.15855,1.15829,1.15844,1185
2026-04-07T19:30:00Z,1.15844,1.1585,1.15829,1.15845,641
2026-04-07T19:35:00Z,1.15844,1.15856,1.15835,1.15852,583
2026-04-07T19:40:00Z,1.1585,1.15902,1.1584,1.15863,829
2026-04-07T19:45:00Z,1.15862,1.16018,1.15856,1.1595,4298
2026-04-07T19:50:00Z,1.15952,1.15999,1.15948,1.15984,2026
2026-04-07T19:55:00Z,1.15986,1.16004,1.15944,1.15952,1002
2026-04-07T20:00:00Z,1.15952,1.1597,1.15925,1.15968,808
2026-04-07T20:05:00Z,1.15971,1.15993,1.1595,1.15992,670
2026-04-07T20:10:00Z,1.1599,1.1602,1.15989,1.16017,476
2026-04-07T20:15:00Z,1.16018,1.16052,1.16,1.16034,855
2026-04-07T20:20:00Z,1.16034,1.16039,1.16018,1.16027,347
2026-04-07T20:25:00Z,1.16026,1.16027,1.15992,1.15994,541
2026-04-07T20:30:00Z,1.15994,1.16008,1.1599,1.15993,518
2026-04-07T20:35:00Z,1.15994,1.16,1.15969,1.15985,457
2026-04-07T20:40:00Z,1.15984,1.16029,1.15974,1.1598,1170
2026-04-07T20:45:00Z,1.1598,1.15984,1.15953,1.15956,477
2026-04-07T20:50:00Z,1.15956,1.1597,1.15942,1.15964,518
2026-04-07T20:55:00Z,1.15966,1.15994,1.15962,1.15976,724
2026-04-07T21:00:00Z,1.15962,1.15962,1.15962,1.15962,1
2026-04-07T21:05:00Z,1.15964,1.16033,1.15956,1.15996,124
2026-04-07T21:10:00Z,1.15992,1.16005,1.15978,1.15996,165
2026-04-07T21:15:00Z,1.15993,1.15999,1.1598,1.15984,164
2026-04-07T21:20:00Z,1.15982,1.16011,1.1598,1.15995,103
2026-04-07T21:25:00Z,1.15994,1.16009,1.15994,1.16009,57
2026-04-07T21:30:00Z,1.1601,1.16024,1.15995,1.16013,92
2026-04-07T21:35:00Z,1.16012,1.16024,1.1599,1.1599,81
2026-04-07T21:40:00Z,1.1599,1.16008,1.15988,1.1599,60
2026-04-07T21:45:00Z,1.1599,1.16012,1.1599,1.16007,83
2026-04-07T21:50:00Z,1.16008,1.16014,1.15978,1.15979,115
2026-04-07T21:55:00Z,1.15978,1.16008,1.15978,1.16,250
2026-04-07T22:00:00Z,1.16002,1.16168,1.15992,1.16162,854
2026-04-07T22:05:00Z,1.1616,1.16196,1.16154,1.16182,949
2026-04-07T22:10:00Z,1.1618,1.16183,1.16122,1.16124,553
2026-04-07T22:15:00Z,1.16123,1.16126,1.16098,1.16113,405
2026-04-07T22:20:00Z,1.16112,1.16134,1.16095,1.16123,381
2026-04-07T22:25:00Z,1.16123,1.16135,1.16111,1.16131,425
2026-04-07T22:30:00Z,1.1613,1.16306,1.15889,1.16274,3782
2026-04-07T22:35:00Z,1.16271,1.16502,1.16267,1.16496,3560
2026-04-07T22:40:00Z,1.16496,1.16531,1.16374,1.16433,2894
2026-04-07T22:45:00Z,1.16433,1.16485,1.16382,1.16448,2029
2026-04-07T22:50:00Z,1.16448,1.16584,1.16428,1.16542,2552
2026-04-07T22:55:00Z,1.16542,1.16698,1.16542,1.1668,3094
2026-04-07T23:00:00Z,1.16682,1.16756,1.16626,1.16733,3338
2026-04-07T23:05:00Z,1.16732,1.16734,1.16632,1.16662,3108
2026-04-07T23:10:00Z,1.16662,1.16723,1.16614,1.16695,2437
2026-04-07T23:15:00Z,1.16696,1.16809,1.16666,1.16788,2137
2026-04-07T23:20:00Z,1.16788,1.16876,1.16782,1.16831,2624
2026-04-07T23:25:00Z,1.1683,1.1688,1.16744,1.16762,2813
2026-04-07T23:30:00Z,1.16764,1.16828,1.16737,1.16748,2209
2026-04-07T23:35:00Z,1.16748,1.16817,1.16715,1.16816,1961
2026-04-07T23:40:00Z,1.16816,1.16869,1.16788,1.1686,1722
2026-04-07T23:45:00Z,1.1686,1.16903,1.16837,1.16866,1515
2026-04-07T23:50:00Z,1.16866,1.16897,1.16842,1.16846,1940
2026-04-07T23:55:00Z,1.16846,1.16872,1.16818,1.16862,2041
2026-04-08T00:00:00Z,1.16863,1.1697,1.16838,1.16856,4467
2026-04-08T00:05:00Z,1.16856,1.16885,1.16755,1.16794,3911
2026-04-08T00:10:00Z,1.16793,1.16876,1.1677,1.1679,3203
2026-04-08T00:15:00Z,1.16792,1.16797,1.16701,1.16718,3191
2026-04-08T00:20:00Z,1.16719,1.16782,1.16706,1.16746,2501
2026-04-08T00:25:00Z,1.16746,1.1678,1.16732,1.1675,2416
2026-04-08T00:30:00Z,1.16751,1.16771,1.16694,1.16708,2575
2026-04-08T00:35:00Z,1.16707,1.16732,1.16662,1.16695,2381
2026-04-08T00:40:00Z,1.16696,1.1671,1.16667,1.16668,1847
2026-04-08T00:45:00Z,1.16668,1.16764,1.16661,1.16737,1858
2026-04-08T00:50:00Z,1.16738,1.16764,1.16696,1.16698,1627
2026-04-08T00:55:00Z,1.16698,1.16734,1.16686,1.16718,1222
2026-04-08T01:00:00Z,1.16718,1.16776,1.16712,1.16756,1936
2026-04-08T01:05:00Z,1.16756,1.16798,1.16734,1.16775,1633
2026-04-08T01:10:00Z,1.16778,1.16838,1.16766,1.16782,1832
2026-04-08T01:15:00Z,1.16781,1.1682,1.16755,1.16812,2068
2026-04-08T01:20:00Z,1.16812,1.16844,1.16788,1.16832,1333
2026-04-08T01:25:00Z,1.16834,1.16884,1.16834,1.16866,1401
2026-04-08T01:30:00Z,1.16866,1.16868,1.16769,1.1679,1690
2026-04-08T01:35:00Z,1.1679,1.16806,1.1675,1.16784,1297
2026-04-08T01:40:00Z,1.16785,1.16812,1.16761,1.16807,1140
2026-04-08T01:45:00Z,1.16808,1.16828,1.16794,1.16821,1032
2026-04-08T01:50:00Z,1.16822,1.16846,1.1678,1.16794,993
2026-04-08T01:55:00Z,1.16794,1.16796,1.16747,1.16754,594
2026-04-08T02:00:00Z,1.16754,1.16824,1.16754,1.16804,1376
2026-04-08T02:05:00Z,1.16804,1.16821,1.16765,1.16779,1007
2026-04-08T02:10:00Z,1.16778,1.16788,1.16754,1.16765,870
2026-04-08T02:15:00Z,1.16763,1.1677,1.16737,1.1674,512
2026-04-08T02:20:00Z,1.16739,1.1675,1.16692,1.167,724
2026-04-08T02:25:00Z,1.16698,1.1674,1.16688,1.16738,810
2026-04-08T02:30:00Z,1.16738,1.16754,1.16708,1.16724,799
2026-04-08T02:35:00Z,1.16725,1.16734,1.16709,1.16714,661
2026-04-08T02:40:00Z,1.16714,1.16728,1.16708,1.16716,493
2026-04-08T02:45:00Z,1.16716,1.16719,1.167,1.16706,567
2026-04-08T02:50:00Z,1.16704,1.16728,1.16697,1.16703,421
2026-04-08T02:55:00Z,1.16702,1.16739,1.16696,1.16737,619
2026-04-08T03:00:00Z,1.16739,1.16746,1.16708,1.16713,655
2026-04-08T03:05:00Z,1.16713,1.16734,1.16705,1.16717,519
2026-04-08T03:10:00Z,1.16718,1.16749,1.16718,1.16742,467
2026-04-08T03:15:00Z,1.16743,1.1676,1.16726,1.16726,443
2026-04-08T03:20:00Z,1.16725,1.16726,1.16676,1.1669,504
2026-04-08T03:25:00Z,1.1669,1.16695,1.16672,1.16692,555
2026-04-08T03:30:00Z,1.16691,1.16706,1.16672,1.16686,478
2026-04-08T03:35:00Z,1.16686,1.16712,1.16662,1.16683,464
2026-04-08T03:40:00Z,1.16683,1.16724,1.16682,1.16703,644
2026-04-08T03:45:00Z,1.16702,1.16712,1.16688,1.16711,445
2026-04-08T03:50:00Z,1.16712,1.16724,1.16694,1.16702,498
2026-04-08T03:55:00Z,1.16704,1.16716,1.1669,1.16707,560
2026-04-08T04:00:00Z,1.16708,1.16759,1.16708,1.1675,699
2026-04-08T04:05:00Z,1.16751,1.16782,1.1675,1.16782,378
2026-04-08T04:10:00Z,1.16781,1.16788,1.16768,1.16785,657
2026-04-08T04:15:00Z,1.16786,1.1681,1.16782,1.16803,578
2026-04-08T04:20:00Z,1.168,1.168,1.1675,1.16763,748
2026-04-08T04:25:00Z,1.16762,1.16784,1.16758,1.16779,515
2026-04-08T04:30:00Z,1.1678,1.16805,1.16778,1.16801,535
2026-04-08T04:35:00Z,1.168,1.16807,1.16783,1.1679,413
2026-04-08T04:40:00Z,1.1679,1.16798,1.16754,1.16775,462
2026-04-08T04:45:00Z,1.16776,1.16792,1.16768,1.16772,493
2026-04-08T04:50:00Z,1.16772,1.16775,1.16754,1.16764,668
2026-04-08T04:55:00Z,1.16766,1.16774,1.1674,1.16763,636
2026-04-08T05:00:00Z,1.16764,1.16783,1.16742,1.16759,820
2026-04-08T05:05:00Z,1.1676,1.16794,1.16758,1.16769,878
2026-04-08T05:10:00Z,1.1677,1.16786,1.16721,1.16774,835
2026-04-08T05:15:00Z,1.16774,1.16812,1.1676,1.1681,657
2026-04-08T05:20:00Z,1.1681,1.16872,1.16803,1.16868,687
2026-04-08T05:25:00Z,1.16867,1.16877,1.16844,1.16858,762
2026-04-08T05:30:00Z,1.16857,1.16881,1.16839,1.16872,787
2026-04-08T05:35:00Z,1.16871,1.16888,1.16854,1.1688,765
2026-04-08T05:40:00Z,1.16879,1.16915,1.16878,1.16893,600
2026-04-08T05:45:00Z,1.1689,1.16954,1.16876,1.16954,730
2026-04-08T05:50:00Z,1.16954,1.17086,1.16952,1.17006,1659
2026-04-08T05:55:00Z,1.17007,1.17011,1.1691,1.16916,1241
